,index,sqft
8911,"5,014 sqft",2
8912,"9,679 sqft",2
8913,"5,796 sqft",2
8914,"total interior livable area: 5,255 sqft",2
8915,total interior livable area: 810 sqft,2
8916,"10,412 sqft",2
8917,"7,132 sqft",2
8918,"107,841 sqft",2
8919,"total interior livable area: 5,785 sqft",2
8920,"4,449 sqft",2
8921,"total interior livable area: 5,762 sqft",2
8922,total interior livable area: 686 sqft,2
8923,428 sqft,2
8924,"total interior livable area: 3,476 sqft",2
8925,"215,735 sqft",2
8926,"total interior livable area: 6,163 sqft",2
8927,"6,311 sqft",2
8928,"8,270 sqft",2
8929,"6,160 sqft",2
8930,"total interior livable area: 3,611 sqft",2
8931,"9,190 sqft",2
8932,"total interior livable area: 4,868 sqft",2
8933,"total interior livable area: 2,911 sqft",2
8934,"7,988 sqft",2
8935,"15,100 sqft",2
8936,"5,117 sqft",2
8937,"5,989 sqft",2
8938,"total interior livable area: 3,812 sqft",2
8939,"6,987 sqft",2
8940,"25,220 sqft",2
8941,"6,978 sqft",2
8942,"total interior livable area: 2,682 sqft",2
8943,"5,645 sqft",2
8944,"total interior livable area: 3,139 sqft",2
8945,"5,099 sqft",2
8946,"total interior livable area: 2,829 sqft",2
8947,"total interior livable area: 2,857 sqft",2
8948,"total interior livable area: 3,444 sqft",2
8949,"total interior livable area: 5,431 sqft",2
8950,"9,272 sqft",2
8951,"total interior livable area: 4,417 sqft",2
8952,"5,439 sqft",2
8953,"6,727 sqft",2
8954,"total interior livable area: 3,744 sqft",2
8955,"total interior livable area: 3,292 sqft",2
8956,351 sqft,2
8957,"12,750 sqft",2
8958,"7,348 sqft",2
8959,"7,119 sqft",2
8960,total interior livable area: 570 sqft,2
8961,"5,817 sqft",2
8962,"7,831 sqft",2
8963,"total interior livable area: 4,312 sqft",2
8964,"6,804 sqft",2
8965,"9,943 sqft",2
8966,"10,660 sqft",2
8967,"7,033 sqft",2
8968,"7,675 sqft",2
8969,"total interior livable area: 3,820 sqft",2
8970,"7,999 sqft",2
8971,"4,784 sqft",2
8972,"6,080 sqft",2
8973,"6,350 sqft",2
8974,"total interior livable area: 2,547 sqft",2
8975,"total interior livable area: 2,038 sqft",2
8976,"total interior livable area: 3,571 sqft",2
8977,total interior livable area: 987 sqft,2
8978,"4,099 sqft",2
8979,"total interior livable area: 2,621 sqft",2
8980,"4,446 sqft",2
8981,"5,467 sqft",2
8982,"369,450 sqft",2
8983,"total interior livable area: 3,503 sqft",2
8984,"6,190 sqft",2
8985,"total interior livable area: 3,881 sqft",2
8986,"4,437 sqft",2
8987,415 sqft,2
8988,"4,977 sqft",2
8989,"total interior livable area: 4,870 sqft",2
8990,"total interior livable area: 2,875 sqft",2
8991,"32,100 sqft",2
8992,"253,180 sqft",2
8993,"7,402 sqft",2
8994,"total interior livable area: 3,494 sqft",2
8995,"5,715 sqft",2
8996,"total interior livable area: 3,098 sqft",2
8997,total interior livable area: 579 sqft,2
8998,"5,053 sqft",2
8999,"total interior livable area: 4,656 sqft",2
9000,"total interior livable area: 2,810 sqft",2
9001,"total interior livable area: 3,998 sqft",2
9002,"61,476 sqft",2
9003,"total interior livable area: 4,419 sqft",2
9004,"6,105 sqft",2
9005,"120,600 sqft",2
9006,"total interior livable area: 4,654 sqft",2
9007,"6,699 sqft",2
9008,433 sqft,2
9009,"7,992 sqft",2
9010,"5,680 sqft",2
9011,"6,954 sqft",2
9012,"6,141 sqft",2
9013,"total interior livable area: 3,211 sqft",2
9014,"5,681 sqft",2
9015,"total interior livable area: 3,790 sqft",2
9016,"93,000 sqft",2
9017,"total interior livable area: 2,871 sqft",2
9018,"total interior livable area: 4,410 sqft",2
9019,"total interior livable area: 3,163 sqft",2
9020,"5,193 sqft",2
9021,"5,234 sqft",2
9022,"7,405 sqft",2
9023,"6,928 sqft",2
9024,"7,878 sqft",2
9025,"7,716 sqft",2
9026,"6,684 sqft",2
9027,"7,303 sqft",2
9028,"4,551 sqft",2
9029,"total interior livable area: 3,683 sqft",2
9030,"6,220 sqft",2
9031,"total interior livable area: 4,166 sqft",2
9032,"4,453 sqft",2
9033,total interior livable area: 916 sqft,2
9034,"total interior livable area: 3,280 sqft",2
9035,"total interior livable area: 4,481 sqft",2
9036,"total interior livable area: 5,738 sqft",2
9037,"5,367 sqft",2
9038,"6,544 sqft",2
9039,"total interior livable area: 3,527 sqft",2
9040,"total interior livable area: 3,107 sqft",2
9041,"total interior livable area: 3,904 sqft",2
9042,"13,800 sqft",2
9043,"6,002 sqft",2
9044,"total interior livable area: 3,075 sqft",2
9045,"6,441 sqft",2
9046,"total interior livable area: 3,703 sqft",2
9047,"4,117 sqft",2
9048,"4,356,000 sqft",2
9049,total interior livable area: 757 sqft,2
9050,"5,447 sqft",2
9051,"total interior livable area: 3,451 sqft",2
9052,"5,886 sqft",2
9053,"total interior livable area: 3,548 sqft",2
9054,"168,516 sqft",2
9055,"290,000 sqft",2
9056,"6,712 sqft",2
9057,"total interior livable area: 4,272 sqft",2
9058,"total interior livable area: 3,555 sqft",2
9059,"total interior livable area: 3,466 sqft",2
9060,"4,885 sqft",2
9061,total interior livable area: 632 sqft,2
9062,"total interior livable area: 4,060 sqft",2
9063,"4,339 sqft",2
9064,"5,891 sqft",2
9065,"4,671 sqft",2
9066,"total interior livable area: 4,067 sqft",2
9067,"5,666 sqft",2
9068,"148,380 sqft",2
9069,"total interior livable area: 4,432 sqft",2
9070,"total interior livable area: 2,598 sqft",2
9071,3 sqft,2
9072,"8,757 sqft",2
9073,"total interior livable area: 6,171 sqft",2
9074,"6,614 sqft",2
9075,"total interior livable area: 2,761 sqft",2
9076,"5,982 sqft",2
9077,"5,967 sqft",2
9078,"total interior livable area: 3,807 sqft",2
9079,"5,882 sqft",2
9080,"8,192 sqft",2
9081,"10,015 sqft",2
9082,"4,986 sqft",2
9083,"total interior livable area: 5,086 sqft",2
9084,68 sqft,2
9085,total interior livable area: 762 sqft,2
9086,"total interior livable area: 5,800 sqft",2
9087,"9,510 sqft",2
9088,359 sqft,2
9089,"7,021 sqft",2
9090,"5,704 sqft",2
9091,"total interior livable area: 3,173 sqft",2
9092,"total interior livable area: 4,139 sqft",2
9093,"7,107 sqft",2
9094,"6,767 sqft",2
9095,"total interior livable area: 2,923 sqft",2
9096,"total interior livable area: 3,315 sqft",2
9097,"total interior livable area: 3,247 sqft",2
9098,"total interior livable area: 3,625 sqft",2
9099,"total interior livable area: 3,099 sqft",2
9100,"7,516 sqft",2
9101,"total interior livable area: 3,658 sqft",2
9102,"5,491 sqft",2
9103,total interior livable area: 440 sqft,2
9104,total interior livable area: 881 sqft,2
9105,"total interior livable area: 4,408 sqft",2
9106,"6,432 sqft",2
9107,"104,478 sqft",2
9108,"7,320 sqft",2
9109,"total interior livable area: 2,821 sqft",2
9110,"127,000 sqft",2
9111,"7,550 sqft",2
9112,"7,742 sqft",2
9113,497 sqft,2
9114,"7,088 sqft",2
9115,"9,616 sqft",2
9116,"total interior livable area: 3,229 sqft",2
9117,"total interior livable area: 4,466 sqft",2
9118,"total interior livable area: 4,846 sqft",2
9119,"5,874 sqft",2
9120,"total interior livable area: 2,344 sqft",2
9121,"total interior livable area: 3,775 sqft",2
9122,"5,343 sqft",2
9123,"8,154 sqft",2
9124,"6,466 sqft",2
9125,total interior livable area: 839 sqft,2
9126,"24,941 sqft",2
9127,"11,598 sqft",2
9128,total interior livable area: 995 sqft,2
9129,"5,135 sqft",2
9130,"5,402 sqft",2
9131,"total interior livable area: 4,123 sqft",2
9132,"total interior livable area: 2,839 sqft",2
9133,"total interior livable area: 2,554 sqft",2
9134,"total interior livable area: 4,326 sqft",2
9135,"6,793 sqft",2
9136,"10,010 sqft",2
9137,"220,000 sqft",2
9138,"5,452 sqft",2
9139,"6,914 sqft",2
9140,"4,593 sqft",2
9141,"11,361 sqft",2
9142,"7,480 sqft",2
9143,"total interior livable area: 3,415 sqft",2
9144,"6,060 sqft",2
9145,"total interior livable area: 3,624 sqft",2
9146,"5,179 sqft",2
9147,"total interior livable area: 6,215 sqft",2
9148,"total interior livable area: 3,358 sqft",2
9149,"5,213 sqft",2
9150,"9,480 sqft",2
9151,"total interior livable area: 4,816 sqft",2
9152,"total interior livable area: 4,198 sqft",2
9153,"total interior livable area: 3,934 sqft",2
9154,"6,647 sqft",2
9155,"6,320 sqft",2
9156,288 sqft,2
9157,"total interior livable area: 2,027 sqft",2
9158,"5,242 sqft",2
9159,"total interior livable area: 3,169 sqft",2
9160,"total interior livable area: 3,378 sqft",2
9161,"total interior livable area: 3,074 sqft",2
9162,"total interior livable area: 4,905 sqft",2
9163,"6,224 sqft",2
9164,"5,155 sqft",2
9165,"total interior livable area: 5,496 sqft",2
9166,"98,359 sqft",2
9167,"6,602 sqft",2
9168,"total interior livable area: 1,999 sqft",2
9169,"total interior livable area: 3,833 sqft",2
9170,"total interior livable area: 3,586 sqft",2
9171,"total interior livable area: 4,625 sqft",2
9172,"16,117 sqft",2
9173,"total interior livable area: 4,558 sqft",2
9174,"total interior livable area: 3,073 sqft",2
9175,"5,662 sqft",2
9176,"total interior livable area: 4,632 sqft",2
9177,192 sqft,2
9178,"15,240 sqft",2
9179,"total interior livable area: 4,476 sqft",2
9180,"total interior livable area: 3,437 sqft",2
9181,"9,782 sqft",2
9182,"6,210 sqft",2
9183,"5,998 sqft",2
9184,total interior livable area: 708 sqft,2
9185,"395,940 sqft",2
9186,"6,390 sqft",2
9187,"total interior livable area: 2,121 sqft",2
9188,"total interior livable area: 7,600 sqft",2
9189,"total interior livable area: 4,314 sqft",2
9190,"20,533 sqft",2
9191,"total interior livable area: 3,736 sqft",2
9192,"5,954 sqft",2
9193,"7,249 sqft",2
9194,"4,980 sqft",2
9195,"6,755 sqft",2
9196,"8,350 sqft",2
9197,total interior livable area: 939 sqft,2
9198,"total interior livable area: 5,709 sqft",2
9199,"total interior livable area: 4,218 sqft",2
9200,"29,139 sqft",2
9201,total interior livable area: 983 sqft,2
9202,"total interior livable area: 4,913 sqft",2
9203,"4,926 sqft",2
9204,"total interior livable area: 4,099 sqft",2
9205,"5,444 sqft",2
9206,"5,893 sqft",2
9207,"6,608 sqft",2
9208,"6,208 sqft",2
9209,"total interior livable area: 3,066 sqft",2
9210,"39,750 sqft",2
9211,"149,000 sqft",2
9212,"total interior livable area: 2,506 sqft",2
9213,"total interior livable area: 4,132 sqft",2
9214,"5,424 sqft",2
9215,"7,122 sqft",2
9216,"7,062 sqft",2
9217,"total interior livable area: 4,767 sqft",2
9218,"7,833 sqft",2
9219,"6,042 sqft",2
9220,"7,180 sqft",2
9221,"15,452 sqft",2
9222,total interior livable area: 817 sqft,2
9223,"total interior livable area: 4,530 sqft",2
9224,total interior livable area: 665 sqft,2
9225,"5,328 sqft",2
9226,"total interior livable area: 2,987 sqft",2
9227,"total interior livable area: 2,968 sqft",2
9228,"total interior livable area: 3,321 sqft",2
9229,"6,369 sqft",2
9230,"17,672 sqft",2
9231,"7,694 sqft",2
9232,"total interior livable area: 5,529 sqft",2
9233,"total interior livable area: 3,743 sqft",2
9234,"total interior livable area: 3,591 sqft",2
9235,"total interior livable area: 5,712 sqft",2
9236,"total interior livable area: 2,803 sqft",2
9237,"total interior livable area: 4,319 sqft",2
9238,"7,799 sqft",2
9239,"10,257 sqft",2
9240,"4,724 sqft",2
9241,"25,700 sqft",2
9242,"5,159 sqft",2
9243,"total interior livable area: 3,929 sqft",1
9244,"6,032 sqft",1
9245,"7,975 sqft",1
9246,"98,707 sqft",1
9247,367 sqft,1
9248,"108,852 sqft",1
9249,"8,236 sqft",1
9250,"6,868 sqft",1
9251,"8,420 sqft",1
9252,"10,664 sqft",1
9253,"6,927 sqft",1
9254,"5,139 sqft",1
9255,"103,226 sqft",1
9256,"5,927 sqft",1
9257,"7,732 sqft",1
9258,"9,987 sqft",1
9259,122 sqft,1
9260,"8,852 sqft",1
9261,"6,205 sqft",1
9262,"47,707 sqft",1
9263,"total interior livable area: 5,390 sqft",1
9264,"11,653 sqft",1
9265,"13,330 sqft",1
9266,434 sqft,1
9267,"5,722 sqft",1
9268,"202,946 sqft",1
9269,"226,338 sqft",1
9270,"9,244 sqft",1
9271,"total interior livable area: 3,508 sqft",1
9272,"5,489 sqft",1
9273,"total interior livable area: 7,014 sqft",1
9274,"9,816 sqft",1
9275,"17,344 sqft",1
9276,"7,420 sqft",1
9277,231 sqft,1
9278,"7,624 sqft",1
9279,"7,111 sqft",1
9280,"total interior livable area: 4,098 sqft",1
9281,total interior livable area: 742 sqft,1
9282,"8,267 sqft",1
9283,"total interior livable area: 6,718 sqft",1
9284,"128,513 sqft",1
9285,"5,726 sqft",1
9286,"total interior livable area: 4,847 sqft",1
9287,"total interior livable area: 2,984 sqft",1
9288,"total interior livable area: 4,169 sqft",1
9289,"27,360 sqft",1
9290,"113,256 sqft",1
9291,"total interior livable area: 4,234 sqft",1
9292,"total interior livable area: 4,376 sqft",1
9293,"6,616 sqft",1
9294,"6,345 sqft",1
9295,"12,014 sqft",1
9296,"15,980 sqft",1
9297,"total interior livable area: 5,579 sqft",1
9298,110 sqft,1
9299,"14,257 sqft",1
9300,"total interior livable area: 8,281 sqft",1
9301,"total interior livable area: 1,319 sqft",1
9302,"8,404 sqft",1
9303,"9,139 sqft",1
9304,"total interior livable area: 7,283 sqft",1
9305,"total interior livable area: 4,279 sqft",1
9306,"9,684 sqft",1
9307,"total interior livable area: 8,645 sqft",1
9308,"total interior livable area: 4,269 sqft",1
9309,"total interior livable area: 6,114 sqft",1
9310,"total interior livable area: 7,940 sqft",1
9311,"52,800 sqft",1
9312,"11,491 sqft",1
9313,294 sqft,1
9314,"total interior livable area: 7,488 sqft",1
9315,"total interior livable area: 3,857 sqft",1
9316,total interior livable area: 523 sqft,1
9317,"7,963 sqft",1
9318,"8,309 sqft",1
9319,"91,745 sqft",1
9320,"262,297 sqft",1
9321,"5,720 sqft",1
9322,"7,245 sqft",1
9323,"total interior livable area: 8,310 sqft",1
9324,"6,901 sqft",1
9325,total interior livable area: 453 sqft,1
9326,"13,164 sqft",1
9327,"total interior livable area: 5,143 sqft",1
9328,"11,380 sqft",1
9329,"11,041 sqft",1
9330,"9,733 sqft",1
9331,"68,868 sqft",1
9332,"total interior livable area: 11,123 sqft",1
9333,"9,474 sqft",1
9334,"21,656 sqft",1
9335,"167,821 sqft",1
9336,"41,600 sqft",1
9337,"6,046 sqft",1
9338,"7,343 sqft",1
9339,"total interior livable area: 3,713 sqft",1
9340,total interior livable area: 634 sqft,1
9341,"5,628 sqft",1
9342,"10,076 sqft",1
9343,total interior livable area: 539 sqft,1
9344,"9,245 sqft",1
9345,"total interior livable area: 6,737 sqft",1
9346,"11,884 sqft",1
9347,"8,053 sqft",1
9348,"total interior livable area: 3,237 sqft",1
9349,"total interior livable area: 5,629 sqft",1
9350,"9,655 sqft",1
9351,"115,312 sqft",1
9352,"74,340 sqft",1
9353,33 sqft,1
9354,"18,884 sqft",1
9355,total interior livable area: 96 sqft,1
9356,"6,526 sqft",1
9357,"total interior livable area: 5,063 sqft",1
9358,"total interior livable area: 4,191 sqft",1
9359,"128,255 sqft",1
9360,"6,681 sqft",1
9361,"5,562 sqft",1
9362,"10,816 sqft",1
9363,"total interior livable area: 12,211 sqft",1
9364,"total interior livable area: 8,729 sqft",1
9365,"7,035 sqft",1
9366,"8,797 sqft",1
9367,"15,968 sqft",1
9368,"total interior livable area: 5,282 sqft",1
9369,"80,441 sqft",1
9370,"total interior livable area: 2,524 sqft",1
9371,"10,725 sqft",1
9372,"total interior livable area: 4,117 sqft",1
9373,"total interior livable area: 3,612 sqft",1
9374,"2,613,600 sqft",1
9375,"22,800 sqft",1
9376,252 sqft,1
9377,"total interior livable area: 5,178 sqft",1
9378,"total interior livable area: 5,584 sqft",1
9379,"43,433 sqft",1
9380,"5,505 sqft",1
9381,"total interior livable area: 5,426 sqft",1
9382,"8,529 sqft",1
9383,"10,907 sqft",1
9384,"12,578 sqft",1
9385,"total interior livable area: 3,948 sqft",1
9386,"total interior livable area: 11,112 sqft",1
9387,"77,188 sqft",1
9388,"18,310 sqft",1
9389,"10,492 sqft",1
9390,"total interior livable area: 22,680 sqft",1
9391,"total interior livable area: 5,292 sqft",1
9392,"7,993 sqft",1
9393,"19,983 sqft",1
9394,"22,094 sqft",1
9395,"total interior livable area: 5,181 sqft",1
9396,"8,555 sqft",1
9397,"total interior livable area: 7,250 sqft",1
9398,"5,783 sqft",1
9399,"4,847 sqft",1
9400,"total interior livable area: 5,268 sqft",1
9401,"33,600 sqft",1
9402,"total interior livable area: 3,873 sqft",1
9403,"31,139 sqft",1
9404,"89,050 sqft",1
9405,"total interior livable area: 3,469 sqft",1
9406,"total interior livable area: 3,435 sqft",1
9407,"8,414 sqft",1
9408,"total interior livable area: 3,330 sqft",1
9409,"6,785 sqft",1
9410,"total interior livable area: 5,270 sqft",1
9411,"total interior livable area: 3,864 sqft",1
9412,"35,104 sqft",1
9413,"7,605 sqft",1
9414,"8,063 sqft",1
9415,"4,679 sqft",1
9416,"12,109 sqft",1
9417,"5,593 sqft",1
9418,"188,540 sqft",1
9419,"243,849 sqft",1
9420,total interior livable area: 220 sqft,1
9421,"11,712 sqft",1
9422,"total interior livable area: 10,962 sqft",1
9423,"11,163 sqft",1
9424,"total interior livable area: 3,304 sqft",1
9425,"6,621 sqft",1
9426,"total interior livable area: 4,068 sqft",1
9427,"16,560 sqft",1
9428,"133,285 sqft",1
9429,"7,590 sqft",1
9430,"206,511 sqft",1
9431,"10,190 sqft",1
9432,"8,365 sqft",1
9433,"53,478 sqft",1
9434,total interior livable area: 803 sqft,1
9435,"5,780 sqft",1
9436,"320,433 sqft",1
9437,"11,740 sqft",1
9438,"44,430 sqft",1
9439,"total interior livable area: 4,732 sqft",1
9440,"total interior livable area: 2,907 sqft",1
9441,"71,036 sqft",1
9442,"6,903 sqft",1
9443,136 sqft,1
9444,total interior livable area: 857 sqft,1
9445,356 sqft,1
9446,"6,861 sqft",1
9447,"total interior livable area: 6,699 sqft",1
9448,"11,820 sqft",1
9449,"5,638 sqft",1
9450,"12,400 sqft",1
9451,"total interior livable area: 3,036 sqft",1
9452,"33,058 sqft",1
9453,"total interior livable area: 10,867 sqft",1
9454,"4,856 sqft",1
9455,"8,608 sqft",1
9456,"6,849 sqft",1
9457,"total interior livable area: 290,000 sqft",1
9458,"5,509 sqft",1
9459,"total interior livable area: 4,366 sqft",1
9460,"5,341 sqft",1
9461,"5,132 sqft",1
9462,"5,039 sqft",1
9463,"4,867 sqft",1
9464,"total interior livable area: 4,728 sqft",1
9465,"total interior livable area: 3,803 sqft",1
9466,"8,554 sqft",1
9467,"12,959 sqft",1
9468,"6,599 sqft",1
9469,"total interior livable area: 7,080 sqft",1
9470,"total interior livable area: 4,575 sqft",1
9471,"27,502 sqft",1
9472,299 sqft,1
9473,"total interior livable area: 6,417 sqft",1
9474,"total interior livable area: 3,949 sqft",1
9475,"total interior livable area: 4,688 sqft",1
9476,"total interior livable area: 6,092 sqft",1
9477,"total interior livable area: 4,514 sqft",1
9478,"total interior livable area: 4,245 sqft",1
9479,"total interior livable area: 4,667 sqft",1
9480,"total interior livable area: 3,831 sqft",1
9481,"5,674 sqft",1
9482,"6,173 sqft",1
9483,total interior livable area: 633 sqft,1
9484,"total interior livable area: 5,035 sqft",1
9485,"total interior livable area: 3,987 sqft",1
9486,"total interior livable area: 14,112 sqft",1
9487,"12,492 sqft",1
9488,"56,845 sqft",1
9489,"5,932 sqft",1
9490,"7,602 sqft",1
9491,total interior livable area: 658 sqft,1
9492,"5,459 sqft",1
9493,"286,451 sqft",1
9494,"total interior livable area: 8,203 sqft",1
9495,"5,637 sqft",1
9496,"total interior livable area: 3,592 sqft",1
9497,"8,801 sqft",1
9498,"65,393 sqft",1
9499,"58,803 sqft",1
9500,"336,200 sqft",1
9501,"total interior livable area: 4,843 sqft",1
9502,"total interior livable area: 3,634 sqft",1
9503,"10,110 sqft",1
9504,"total interior livable area: 4,577 sqft",1
9505,"6,427 sqft",1
9506,"147,700 sqft",1
9507,"8,663 sqft",1
9508,"6,554 sqft",1
9509,"296,208 sqft",1
9510,"total interior livable area: 3,539 sqft",1
9511,"total interior livable area: 32,718 sqft",1
9512,"total interior livable area: 5,508 sqft",1
9513,"15,239 sqft",1
